Industry,Business Name,Longitude,Latitude,Location
Garage,111 EAST 82 PARTNERS LLC,-73.95845597,40.77733598,"(40.777335983610826, -73.95845596938044)"
Garage,SP PLUS CORPORATION,-74.00408777,40.72701023,"(40.727010234289224, -74.00408776628014)"
Garage,"COVE CLUB CAR PARK, LLC",-74.01765571,40.70803717,"(40.70803717159958, -74.0176557112128)"
Garage,"44 WEST 62ND GARAGE PARTNERS, LLC",-73.98262009,40.77075479,"(40.7707547905183, -73.982620094432)"
Garage,CHAMPION PARKING 36 LLC,-73.98059771,40.74811582,"(40.74811581939547, -73.98059771064828)"
Garage,231 EAST 94TH STREET PARKING LLC,-73.94946076,40.78355196,"(40.78355196075779, -73.9494607556907)"
Garage,80 EAST END GARAGE LLC,-73.94609654,40.77313416,"(40.77313416052005, -73.9460965359417)"
Garage,SP PLUS CORPORATION,-73.97038325,40.75810727,"(40.75810726823517, -73.97038324675964)"
Garage,MTP 57 LLC,-73.99176137,40.7704731,"(40.7704730986102, -73.99176136756428)"
Garage,CHAMPION 29 LLC,-73.98616352,40.74500408,"(40.7450040770433, -73.98616352258165)"
Garage,MP WEST 52 LLC,-73.9847914,40.76407165,"(40.7640716538889, -73.98479140116575)"
Garage,EAGLE ONE GARAGE LLC,-73.97336103,40.74942911,"(40.749429107469865, -73.9733610264295)"
Garage,MP WEST 29 LLC,-74.00269973,40.75199026,"(40.75199026086275, -74.00269973147523)"
Garage,MAY PARKING CORP.,-73.95805812,40.76694975,"(40.76694974686414, -73.95805811942994)"
Garage,PARK GATE PARKING INC.,-73.96723281,40.79327748,"(40.79327748070041, -73.9672328139575)"
Garage,60TH STORAGE CORP.,-73.96547584,40.76189639,"(40.761896393391126, -73.96547583862576)"
Garage,MP WEST 97 LLC,-73.96789703,40.7939117,"(40.79391170022211, -73.96789702509926)"
Garage,"LAZ PARKING NEW YORK / NEW JERSEY, LLC",-73.98503377,40.76182923,"(40.76182923096574, -73.98503376979151)"
Garage,SP PLUS CORPORATION,-74.00912706,40.71999983,"(40.71999983360606, -74.00912706166154)"
Garage,SP PLUS CORPORATION,-73.99212273,40.73709976,"(40.73709975538334, -73.99212273163589)"
Garage,SP PLUS CORPORATION,-73.95133866,40.78822705,"(40.78822705003492, -73.95133865857356)"
Garage,550 WEST 45TH ST. GARAGE LLC,-73.99580538,40.76227203,"(40.76227203033298, -73.99580538469833)"
Garage,"101 CAR PARK, LLC",-73.99322631,40.74309711,"(40.74309710770874, -73.9932263107281)"
Garage,CHIVIAN GARAGE CORP.,-73.99822827,40.73622169,"(40.736221690248684, -73.99822826944903)"
Garage,LM MUSTANG PARKING LLC,-73.94942271,40.77184564,"(40.77184564116841, -73.9494227051865)"
Garage,SP PLUS CORPORATION,-73.98891572,40.75332096,"(40.75332096131935, -73.98891572058507)"
Garage,CHAMPION PARKING 83RD ST CORP,-73.95277393,40.77576655,"(40.77576654999439, -73.95277393363378)"
Garage,"LIBERTY VIEW PARKING, LLC",-74.01664405,40.71553876,"(40.71553875732529, -74.01664404904123)"
Garage,CHAMPION PARKING MIDTOWN LLC,-73.97474732,40.74839739,"(40.7483973944109, -73.97474732269983)"
Garage,EAST 77TH REALTY LLC,-73.95118592,40.76997449,"(40.769974489179866, -73.95118592429507)"
Garage,SP PLUS CORPORATION,-73.9560347,40.78057936,"(40.78057936351833, -73.95603469857129)"
Garage,CHAMPION PARKING 57 LLC,-73.98363189,40.76702484,"(40.76702483684617, -73.98363189062222)"
Garage,113 EAST 84 PARTNERS LLC,-73.95749113,40.77858723,"(40.77858723164237, -73.95749112950841)"
Garage,EASTSIDE 65 PARKING LLC,-73.96284582,40.76562019,"(40.76562019069692, -73.96284582423895)"
Garage,SP PLUS CORPORATION,-73.96701327,40.79175409,"(40.79175409271742, -73.9670132669623)"
Garage,QUIK PARK EAST 102ND STREET GARAGE LLC,-73.94376624,40.78783385,"(40.787833852003956, -73.9437662377238)"
Garage,INNOVATIVE PARKING LLC,-73.97300771,40.74849307,"(40.74849306607262, -73.97300771114323)"
Garage,CHAMPION PARKING 75 LLC,-73.95494367,40.77073082,"(40.7707308233789, -73.95494367437269)"
Garage,BETH PARKING CORP.,-74.01648738,40.70926974,"(40.709269743589, -74.01648738471427)"
Garage,CHAMPION PARKING 81 LLC,-73.94941475,40.7728063,"(40.77280629637627, -73.94941475479274)"
Garage,PARK LANE HOTEL GARAGE LLC,-73.97479516,40.76505252,"(40.76505251825518, -73.97479515741158)"
Garage,MP WEST 97 LLC,-73.96785731,40.79389522,"(40.793895220773955, -73.96785730611923)"
Garage,SP PLUS CORPORATION,-73.97423891,40.79386389,"(40.793863886980645, -73.97423890722479)"
Garage,SP PLUS CORPORATION,-73.95929955,40.76175165,"(40.76175165030242, -73.95929955274936)"
Garage,PEAK TIME PARKING INC.,-73.96403091,40.76375963,"(40.76375963167554, -73.96403091090507)"
Garage,403 LAFAYETTE LLC,-73.99267217,40.72840167,"(40.72840166510179, -73.99267217416283)"
Garage,RAPID EAST 38TH STREET CORP.,-73.97917874,40.75006709,"(40.75006708753899, -73.97917874144797)"
Garage,"200 EAST 72ND STREET GARAGE PARTNERS, LLC",-73.96084392,40.76896262,"(40.7689626222786, -73.960843916038)"
Garage,EMPIRE PARKING CORP.,-73.97350155,40.7953843,"(40.79538429990896, -73.97350154849359)"
Garage,IMPERIAL HOUSE PARKING MANAGEMENT COMPANY,-73.96337542,40.76757462,"(40.767574616050034, -73.96337542031553)"
Garage,605 WEST 42ND STREET GARAGE LLC,-73.99861746,40.76096011,"(40.76096011122231, -73.99861746470174)"
Garage,NEW YORK PARKING 54TH ST. CORP.,-73.97374659,40.76013371,"(40.760133705031734, -73.9737465936872)"
Garage,CHAMPION PARKING 90 LLC,-73.95633632,40.78314855,"(40.78314855020369, -73.95633632244923)"
Garage,CHAMPION PARKING 77TH ST. CORP.,-73.96271069,40.77485345,"(40.77485345167708, -73.9627106944501)"
Garage,MP WEST 97 LLC,-73.96863766,40.79333277,"(40.79333276612264, -73.96863766346979)"
Garage,"LAZ PARKING NEW YORK / NEW JERSEY, LLC",-74.00431379,40.70726991,"(40.707269910970616, -74.00431378701295)"
Garage,SP PLUS CORPORATION,-73.98657457,40.74681017,"(40.74681017074108, -73.98657457188555)"
Garage,200 E. 70 GARAGE CORP.,-73.96188072,40.76776626,"(40.76776626308041, -73.96188072443039)"
Garage,QUIK PARK MORTON LLC,-74.00913942,40.7311655,"(40.73116550433741, -74.00913941542026)"
Garage,PARKWIZ LLC,-73.96300197,40.75747659,"(40.75747658751888, -73.96300196835493)"
Garage,MP MAD 106 LLC,-73.94987965,40.79311205,"(40.79311204671085, -73.94987965479113)"
Garage,KIPS BAY 27 PARKING LLC,-73.97977349,40.74068289,"(40.740682894759544, -73.97977349336512)"
Garage,"PROPARK AMERICA NEW YORK, LLC",-73.99508135,40.74140644,"(40.741406435433255, -73.9950813509898)"
Garage,250 W. 50TH PARKING LLC,-73.98503377,40.76182923,"(40.76182923096574, -73.98503376979151)"
Garage,1350 SIXTH PARKING LLC,-73.97834091,40.76273119,"(40.76273118749094, -73.97834090743741)"
Garage,SUTTON 53 PARKING LLC,-77.51958437,40.11238534,"(40.11238533659802, -77.51958437167269)"
Garage,390 MADISON PARKING CORP.,-73.97715206,40.75573735,"(40.7557373498855, -73.97715205648149)"
Garage,FLATIRON 20 PARKING LLC,-73.99188421,40.74007779,"(40.740077794883206, -73.99188421053452)"
Garage,RAPID 75 CORP,-73.95908307,40.77332615,"(40.773326146160095, -73.95908307414692)"
Garage,VIP CAPITAL PARKING CORPORATION,-73.99475423,40.72524256,"(40.725242563945116, -73.994754232551)"
Garage,MANHATTAN PARKING WEST 20 LLC,-74.00649251,40.74621241,"(40.74621241490327, -74.00649250763419)"
Garage,SOUTH WILLIAM PARKING LLC,-74.0107696,40.70451649,"(40.70451648945149, -74.01076959533349)"
Garage,MANHATTAN PARKING E 71 ST  CORP,-73.95833189,40.76790502,"(40.76790501606806, -73.95833188768148)"
Garage,KAYLEE OPERATING LLC,-73.98401231,40.746335,"(40.74633500199023, -73.98401230579405)"
Garage,PARKLEX GARAGE INC.,-73.97339732,40.75796528,"(40.757965276981416, -73.9733973180647)"
Garage,162 PARKING OPS LLC,-73.94084492,40.83644142,"(40.83644141872332, -73.94084491521889)"
Garage,AP ETON MANAGEMENT LLC,-73.95295197,40.77418291,"(40.77418290900943, -73.95295196974553)"
Garage,EAST 54TH OPERATING LLC,-73.96789273,40.75789526,"(40.757895255677305, -73.9678927260891)"
Garage,SP PLUS CORPORATION,-73.99687855,40.73988591,"(40.73988590592935, -73.99687855150695)"
Garage,KAPPA PARKING INC,-73.98687632,40.73565005,"(40.73565004743129, -73.98687631618029)"
Garage,DL GARAGE HOLDINGS LLC,-73.96533827,40.76265665,"(40.76265664589339, -73.96533827044333)"
Garage,AP RIVERSIDE MANAGEMENT LLC.,-73.97613094,40.79502257,"(40.795022570154146, -73.97613093717986)"
Garage,"355 EAST 76TH GARAGE, LLC.",-73.95520353,40.77085993,"(40.77085992746439, -73.95520352789282)"
Garage,UNION SQUARE CAR PARK LLC,-73.98871325,40.73407201,"(40.734072008817265, -73.98871324972123)"
Garage,355 E. 72ND GARAGE CORP.,-73.95707172,40.76826686,"(40.76826685921193, -73.95707171922261)"
Garage,S.D. BARRON LLC,-73.99028321,40.73167049,"(40.73167049196066, -73.9902832087431)"
Garage,MEMORIAL SLOAN KETTERING CANCER CENTER,-73.95792303,40.76363954,"(40.7636395389055, -73.957923027813)"
Garage,WEST 88TH GARAGE LLC,-73.97408158,40.7898044,"(40.78980439516155, -73.9740815800513)"
Garage,"Y & H ENTERPRISES, INC.",-73.95428243,40.81887861,"(40.81887860763087, -73.95428243216963)"
Garage,"IMPERIAL PARKING (U.S.), LLC",-73.95985892,40.76200436,"(40.762004362938605, -73.95985891883001)"
Garage,GREENLUX PARKING LLC,-74.01507142,40.71618948,"(40.71618948222723, -74.01507141650073)"
Garage,ABLE PARKING LLC,-73.94760009,40.80777337,"(40.80777336580858, -73.94760009499119)"
Garage,LUDLOW OPERATING LLC,-73.98830405,40.72185231,"(40.7218523134901, -73.98830404884531)"
Garage,AP IMPALA MANAGAEMENT LLC,-73.95371654,40.77021433,"(40.77021432589259, -73.95371653716734)"
Garage,425 EAST 79 CAR PARK LLC,-73.95211583,40.77211303,"(40.77211303155484, -73.95211582906313)"
Garage,CORINTHIAN GARAGE LLC,-73.97274136,40.74674185,"(40.746741853644096, -73.97274135596683)"
Garage,"KRD REALTY CO., INC.",-73.98943086,40.75959001,"(40.759590007634166, -73.98943086137035)"
Garage,REALPRO PARKING LLC,-73.97235854,40.74738678,"(40.74738677841604, -73.97235853623522)"
Garage,"THE SOCIETY OF THE NEW YORK HOSPITAL FUND, INC.",-77.51958437,40.11238534,"(40.11238533659802, -77.51958437167269)"
Garage,2211 3RD AVE PARKING LLC,-73.93792566,40.80079696,"(40.800796959195544, -73.93792565779566)"
Garage,CHURCH STREET PARKING LLC,-74.0092019,40.71334104,"(40.713341039025025, -74.00920190051436)"
Garage,"BARROW STREET GARAGE, LLC",-74.00220102,40.73291425,"(40.73291425468548, -74.0022010223876)"
Garage,LTG PARKING CORP.,-73.98600869,40.7777214,"(40.777721396672796, -73.9860086872017)"
Garage,BEAVER STREET PARKING LLC,-74.01062534,40.70456865,"(40.70456865338853, -74.01062533579265)"
Garage,MANAGEMENT SYSTEMS LLC,-73.97871861,40.74428931,"(40.744289307079065, -73.97871861439347)"
Garage,WORTHY PARKING LLC,-73.98927066,40.76815633,"(40.768156333087376, -73.9892706556262)"
Garage,TGL GARAGE LLC,-73.99904737,40.73654833,"(40.736548325540255, -73.9990473744229)"
Garage,EAST PLAZA GARAGE LLC,-73.97610365,40.74024578,"(40.74024577628188, -73.9761036487651)"
Garage,SELECT PARKING LLC,-73.96517038,40.75926409,"(40.75926409225619, -73.9651703818044)"
Garage,JDS PARKING LLC,-73.99577309,40.7592336,"(40.75923359820904, -73.99577308911016)"
Garage,815 TENTH PARKING LLC,-73.98990617,40.76728631,"(40.76728630774992, -73.9899061726225)"
Garage,OMEGA PARKING SYSTEMS LLC,-73.98233238,40.73934937,"(40.73934936644874, -73.98233238282651)"
Garage,225 EAST 63RD PARKING CORP,-73.96409587,40.7637871,"(40.76378709936343, -73.9640958743838)"
Garage,QUIK PARK PCVST GARAGE LLC,-73.97630096,40.73336747,"(40.73336746628165, -73.9763009614079)"
Garage,QUIK PARK REAL LLC,-73.98050024,40.74821461,"(40.74821461387969, -73.98050023719544)"
Garage,GLOBAL PARKING LLC,-73.98710362,40.75442691,"(40.75442690540448, -73.98710361839221)"
Garage,NORTH PLAZA GARAGE LLC,-73.9767457,40.74105286,"(40.741052864631726, -73.97674570331989)"
Garage,AP SAINT NICHOLAS MANAGEMENT LLC,-73.94528297,40.82295608,"(40.82295608415482, -73.94528297103189)"
Garage,CHAMPION 58 LLC,-73.97508422,40.7643362,"(40.76433620349246, -73.97508422335936)"
Garage,HANOVER PARKING LLC,-74.00940626,40.70446995,"(40.704469947934896, -74.00940625753638)"
Garage,"CLARITY 47 PARKING, LLC",-73.98309974,40.75857644,"(40.75857644223562, -73.98309974239915)"
Garage,333 RECTOR GARAGE LLC,-74.01725211,40.70944804,"(40.70944804111834, -74.01725210502414)"
Garage,"LAZ PARKING NEW YORK, NEW JERSEY LLC",-73.95429749,40.76538381,"(40.765383813793406, -73.95429749291007)"
Garage,UNI. FACILITY CORP.,-77.51958437,40.11238534,"(40.11238533659802, -77.51958437167269)"
Garage,CLIFF PARKING LLC,-74.00616417,40.70800542,"(40.708005423405226, -74.00616416668282)"
Garage,185TH OPERATING LLC,-73.93471486,40.85215431,"(40.852154307392624, -73.93471486369293)"
Garage,RIVER YORK STRATFORD LLC,-73.95297444,40.7679304,"(40.767930401380234, -73.9529744373984)"
Garage,QUIK PARK PCVST GARAGE LLC,-73.97905155,40.72989588,"(40.729895884616575, -73.97905154546305)"
Garage,QUIK PARK LIBBY 2 LLC,-73.9691076,40.75347655,"(40.75347654746056, -73.96910759661048)"
Garage,310 LEX PARKING MGMT LLC,-73.97799897,40.74878507,"(40.74878507092396, -73.97799896868071)"
Garage,PLAZA 48 PARKING LLC,-77.51958437,40.11238534,"(40.11238533659802, -77.51958437167269)"
Garage,TENTH AVE NY CORP,-73.91840741,40.865184,"(40.86518400139399, -73.91840741315542)"
Garage,EAST 71ST STREET LLC,-73.95639366,40.76727301,"(40.76727300837825, -73.95639366190568)"
Garage,QUIK PARK BLEECKER STREET GARAGE LLC,-74.00460058,40.73410541,"(40.734105407084556, -74.0046005798546)"
Garage,QUIK PARK SOUTHERN LLC,-74.01260867,40.70270201,"(40.70270201297232, -74.01260866729933)"
Garage,QUIK PARK PCVST GARAGE LLC,-73.97433129,40.73224444,"(40.73224443950798, -73.97433128509309)"
Garage,LITTLE LIBERTY 1 LLC,-74.01507503,40.71621967,"(40.716219674120126, -74.0150750306575)"
Garage,SP PLUS CORPORATION,-73.96999558,40.76129931,"(40.761299305165565, -73.96999558186654)"
Garage,ONE PARKING 1411 LLC,-73.98702422,40.75437475,"(40.754374746314866, -73.98702422178019)"
Garage,ENTERPRISE PARKING SYSTEMS 11 LLC,-73.98724809,40.73506271,"(40.73506271197443, -73.98724809188964)"
Garage,GRAMERCY 24 PARKING LLC,-73.98083882,40.73799048,"(40.7379904753201, -73.98083882067674)"
Garage,QUIK PARK PCVST GARAGE LLC,-73.9747038,40.7299554,"(40.72995539619824, -73.97470379838718)"
Garage,111 EIGHTH AVENUE PARKING LLC,-74.00184402,40.74070387,"(40.74070386940381, -74.00184402284624)"
Garage,TWOTWOTWO 58 GARAGE LLC,-73.96673664,40.75992604,"(40.75992603846913, -73.96673664415013)"
Garage,39TH AND EIGHTH PARKING LLC,-73.99181374,40.75558836,"(40.755588363866096, -73.99181374099726)"
Garage,"95 WORTH, LLC",-74.0044767,40.71633585,"(40.71633585401581, -74.00447670389373)"
Garage,GARSCH GARAGE CORP.,-73.974324,40.78861324,"(40.788613235857305, -73.97432399765763)"
Garage,QUIK PARK PCVST GARAGE LLC,-73.97523807,40.72921992,"(40.72921991781215, -73.97523806654134)"
Garage,STATE-PEARL GARAGE INC.,-74.01443372,40.70322056,"(40.7032205592264, -74.01443371827393)"
Garage,QUIK PARK 390 GARAGE LLC,-73.97236076,40.75941975,"(40.75941974745842, -73.97236076203247)"
Garage,"LAZ PARKING NEW YORK, NEW JERSEY LLC",-73.95542074,40.76457455,"(40.76457455499062, -73.95542074239579)"
Garage,BAMFORD REALTY LLC,-73.96487853,40.75826492,"(40.758264916679536, -73.96487852610655)"
Garage,UPTOWN PARKING LLC,-73.96441347,40.76392169,"(40.7639216902801, -73.96441347422149)"
Garage,GREENWICH STREET PARKING LLC,-74.00881782,40.72757813,"(40.72757813379218, -74.00881781636369)"
Garage,1114 SIXTH PARKING LLC,-73.98373221,40.75535146,"(40.755351457953076, -73.9837322141691)"
Garage,188 EAST 64TH STREET GARAGE LLC,-73.96478479,40.76487972,"(40.764879719384226, -73.96478478877621)"
Garage,"LAZ PARKING NEW YORK / NEW JERSEY, LLC",-73.98990565,40.74690109,"(40.74690108756266, -73.98990565225326)"
Garage,IH ASSOCIATES LLC,-73.97068937,40.79248244,"(40.79248243978107, -73.97068937453938)"
Garage,QUIK PARK W. 14TH STREET LLC,-74.00055933,40.7389143,"(40.73891430473274, -74.00055932654452)"
Garage,SEAPORT PARKING LLC,-74.00392794,40.70869446,"(40.70869445703706, -74.00392793850338)"
Garage,67TH ST. & 2ND AVE. GARAGE INC.,-73.96095725,40.76653631,"(40.766536309845904, -73.9609572542412)"
Garage,92ND REALTY LLC,-73.94514487,40.78009711,"(40.78009711027421, -73.94514487208262)"
Garage,ADVANCE PARKING LLC,-73.98785024,40.75730622,"(40.75730622447783, -73.98785023876104)"
Garage,PARK AVENUE 39 PARKING LLC,-73.97886461,40.75050345,"(40.75050344520206, -73.97886460586147)"
Garage,"LAZ PARKING NEW YORK / NEW JERSEY, LLC",-74.01407384,40.70692055,"(40.70692054642896, -74.01407383676643)"
Garage,160 EAST 84TH STREET ASSOCIATES LLC,-73.95587761,40.77788946,"(40.7778894620423, -73.95587760505252)"
Garage,PATRIOT PARKING LLC,-74.01067791,40.71756784,"(40.7175678432235, -74.01067791175733)"
Garage,SP PLUS CORPORATION,-73.99396601,40.74424994,"(40.744249943905174, -73.99396600722591)"
Garage,WORTHY PARKING LLC,-73.98927066,40.76815633,"(40.768156333087376, -73.9892706556262)"
Garage,QUIK PARK MIA GARAGE LLC,-73.99649371,40.7155701,"(40.715570099451426, -73.99649370975672)"
Garage,LM 29 PARK LLC,-73.99373467,40.74821335,"(40.7482133493464, -73.99373466827033)"
Garage,LTG PARKING CORP.,-73.98668407,40.77676082,"(40.776760818861504, -73.98668407297048)"
Garage,PREMIER PARKING LLC,-73.96529495,40.76265663,"(40.76265663285229, -73.96529495231053)"
Garage,24 LEONARD PARKING LLC,-74.00780654,40.71859736,"(40.71859735866955, -74.0078065398467)"
Garage,PACE PARKING LLC,-73.98659891,40.75141037,"(40.75141037132598, -73.98659890943122)"
Garage,QP EAST 36TH STREET LLC,-77.51958437,40.11238534,"(40.11238533659802, -77.51958437167269)"
Garage,GREENLUX PARKING LLC,-74.01481537,40.71652438,"(40.716524376242766, -74.01481537064902)"
Garage,SP PLUS CORPORATION,-73.96428439,40.75555567,"(40.75555567053095, -73.96428439365002)"
Garage,357 EAST 57TH STREET PARKING CORP,-73.96369437,40.75864332,"(40.75864332432004, -73.96369436876499)"
Garage,BLEECKER PARKING CORP.,-73.94357018,40.81037895,"(40.810378951035936, -73.94357018002275)"
Garage,DELTA PARK INC,-73.95489691,40.77581681,"(40.77581680580157, -73.95489690644007)"
Garage,ATRIUM PARK LLC,-73.98859475,40.75182779,"(40.75182778778865, -73.98859474508389)"
Garage,EXCELLENT PARKING LLC,-77.51958437,40.11238534,"(40.11238533659802, -77.51958437167269)"
Garage,AUDUBON PARKING OPS LLC,-73.93315062,40.84764386,"(40.84764386129576, -73.93315061582638)"
Garage,222 EAST 69TH GARAGE CORP.,-73.9608485,40.76731029,"(40.767310289949684, -73.96084849759298)"
Garage,165 WEST 66TH STREET PARKING LLC,-73.98355786,40.77445209,"(40.77445209106563, -73.98355785535958)"
Garage,LTG PARKING CORP.,-73.98593274,40.77828955,"(40.77828954785315, -73.98593274328807)"
Garage,WELCOME PARKING LIMITED LIABILITY COMPANY,-74.00712033,40.74496352,"(40.74496351681676, -74.00712033209257)"
Garage,LTG PARKING CORP.,-73.98646737,40.77709291,"(40.777092906769276, -73.98646736892418)"
Garage,1330 SIXTH PARKING LLC,-77.51958437,40.11238534,"(40.11238533659802, -77.51958437167269)"
Garage,"KINNEY PARKING SYSTEM, INC.",-77.51958437,40.11238534,"(40.11238533659802, -77.51958437167269)"
Garage,SHERMAN PARKING INC.,-73.92085107,40.86549036,"(40.86549036494962, -73.9208510667768)"
Garage,SP PLUS CORPORATION,-73.9791993,40.76515221,"(40.7651522082792, -73.97919929536859)"
Garage,420 EAST 53RD PARKING LLC,-73.96413645,40.75547328,"(40.75547328219477, -73.96413645014091)"
Garage,CROWNE GARAGE LLC,-73.98516405,40.76037728,"(40.76037727861313, -73.98516404600167)"
Garage,"90 ST. OPERATING, LLC",-73.94697986,40.77920593,"(40.77920592991191, -73.94697986344603)"
Garage,"LEXFORD PROPERTIES, L.P.",-73.95125258,40.7726177,"(40.772617701567825, -73.95125258412499)"
Garage,RECTOR WEST PARKING LLC,-74.01619872,40.70883062,"(40.708830622466756, -74.01619872171503)"
Garage,2 LINCOLN PARKING LLC,-73.9821577,40.77180321,"(40.77180321020451, -73.98215769722664)"
Garage,VALOR PARKING LLC,-73.97216158,40.75232728,"(40.75232727715523, -73.97216158480887)"
Garage,"LAZ PARKING NEW YORK, NEW JERSEY LLC",-73.95525136,40.76414905,"(40.76414905426977, -73.95525136067157)"
Garage,CAROUSEL PARKING CORP,-73.98035353,40.78062999,"(40.78062999132912, -73.9803535332688)"
Garage,BROADWAY & 64TH PARKING LLC,-73.98215055,40.77151776,"(40.771517756240904, -73.98215055305542)"
Garage,METROPOLITAN STORAGE CORP.,-73.94344365,40.78498466,"(40.78498466092544, -73.94344364905606)"
Garage,CIRCLE PARKING LLC,-73.9824851,40.7623888,"(40.76238879923077, -73.98248510391365)"
Garage,BARCLAY STREET REALTY LLC,-74.00856328,40.71219927,"(40.71219926740093, -74.0085632840522)"
Garage,QUIK PARK LITTLE WEST LLC,-74.0165193,40.7070602,"(40.70706020441675, -74.01651929972803)"
Garage,CHARLES GARAGE MGMT LLC.,-74.00798156,40.73416286,"(40.73416286221032, -74.00798156190001)"
Garage,136 EAST 55TH STREET GARAGE LLC,-73.96974734,40.75947399,"(40.75947398567801, -73.96974733671233)"
Garage,"IMPERIAL PARKING (U.S.), LLC",-73.96227868,40.766276,"(40.76627599963542, -73.96227868192075)"
Garage,GARDEN LOTS LLC,-73.99007146,40.74828994,"(40.7482899447875, -73.99007145885507)"
Garage,29 DOWNING LLC,-74.00336631,40.72944486,"(40.72944485626552, -74.0033663065131)"
Garage,QUIK PARK PCVST GARAGE LLC,-73.97903205,40.73453452,"(40.73453451639181, -73.97903204553552)"
Garage,PARK NORTH PARKING CORP,-73.93887062,40.79834093,"(40.79834093280115, -73.93887062276222)"
Garage,"CENTRAL PARKING SYSTEM OF NEW YORK,INC.",-73.98992187,40.75897797,"(40.75897797372213, -73.98992187025215)"
Garage,ASTOR PARKING LLC,-73.98587576,40.75753656,"(40.75753655787094, -73.98587576346408)"
Garage,"LAZ PARKING NEW YORK, NEW JERSEY LLC",-73.95574416,40.76679243,"(40.76679243101591, -73.9557441640875)"
Garage,EAST 85TH REALTY LLC,-73.94727198,40.77508896,"(40.77508895817988, -73.94727198290032)"
Garage,PATRIOT PARKING LLC,-74.01042195,40.71863009,"(40.718630088736155, -74.01042195227166)"
Garage,52 - BROADWAY GARAGE CORP.,-73.98307336,40.76296254,"(40.76296253838058, -73.98307336043467)"
Garage,11 EAST 86TH STREET CORPORATION,-73.95984007,40.78129438,"(40.781294383704385, -73.95984006817093)"
Garage,"ABM PARKING SERVICES, INC",-73.97412623,40.73994892,"(40.739948915828634, -73.97412623447238)"
Garage,56TH REALTY LLC,-73.9654343,40.75847643,"(40.75847643011189, -73.96543429581682)"
Garage,400 SUTTON GARAGE INC,-73.96360191,40.75609068,"(40.756090682302094, -73.96360191333551)"
Garage,HUDSON VIEW GARAGE LLC,-73.99150211,40.76509339,"(40.76509338829056, -73.99150211470403)"
Garage,ROYAL CHARTER PROPERTIES-EAST INC.,-73.95429749,40.76538381,"(40.765383813793406, -73.95429749291007)"
Garage,"4 EAST 76TH ST. GARAGE, INC.",-73.96482643,40.77489803,"(40.77489803273876, -73.96482642751208)"
Garage,162 PARKING MGMT LLC.,-73.94084492,40.83644142,"(40.83644141872332, -73.94084491521889)"
Garage,"CENTRAL PARKING SYSTEM OF NEW YORK,INC.",-73.97495006,40.78511658,"(40.78511658416388, -73.97495005989389)"
Garage,"ALLIANCE DAG PARKING, LLC",-73.97116129,40.75352374,"(40.75352374061433, -73.97116129485991)"
Garage,"CENTRAL PARKING SYSTEM OF NEW YORK,INC.",-74.01667862,40.70952223,"(40.70952223423958, -74.01667861643097)"
Garage,"CENTRAL PARKING SYSTEM OF NEW YORK, INC.",-73.9625461,40.7786329,"(40.77863290127972, -73.96254609596876)"
Garage,455 CPW PARKING CORP,-73.96011536,40.79793853,"(40.79793853232898, -73.96011535593696)"
Garage,337 PARKING LLC,-73.9610927,40.76333599,"(40.76333598652107, -73.96109269588081)"
Garage,"5060 AUTO SERVICE, INC.",-73.91511891,40.86965549,"(40.869655485211084, -73.91511891194003)"
Garage,304060 PARKING LLC,-73.99267905,40.73147579,"(40.73147579161169, -73.99267905241834)"
Garage,QUIK PARK BPC LLC,-74.0165193,40.7070602,"(40.70706020441675, -74.01651929972803)"
Garage,"IMPERIAL PARKING (U.S.), INC",-73.94637522,40.80815981,"(40.80815980864494, -73.94637521656907)"
Garage,NYULMC H GARAGE CORP.,-73.97394453,40.74320689,"(40.74320689440445, -73.97394452967214)"
Garage,"STRAND PARKING MGMT, LLC",-73.99509439,40.7603397,"(40.76033970305452, -73.99509439172174)"
Garage,DYNAMIC PARKING LLC,-73.97381931,40.74962134,"(40.74962134490664, -73.9738193101469)"
Garage,"CENTRAL PARKING SYSTEM OF NEW YORK,INC.",-73.99457248,40.7419636,"(40.7419635970152, -73.9945724798417)"
Garage,"CENTRAL PARKING SYSTEM OF NEW YORK,INC.",-73.99081169,40.74561937,"(40.74561936554576, -73.99081168576616)"
Garage,"CENTRAL PARKING SYSTEM OF NEW YORK,INC.",-77.51958437,40.11238534,"(40.11238533659802, -77.51958437167269)"
Garage,THE NEW YORK AND PRESBYTERIAN HOSPITAL,-73.95525136,40.76414905,"(40.76414905426977, -73.95525136067157)"
Garage,"CENTRAL PARKING SYSTEM OF NEW YORK,INC.",-73.97328683,40.754441,"(40.75444099838758, -73.97328683414305)"
Garage,WEST 39TH STREET LLC,-73.99221798,40.75575857,"(40.7557585661015, -73.99221798081803)"
Garage,APEX PARKING LLC,-73.9869565,40.76843331,"(40.76843331312154, -73.98695649983485)"
Garage,"CENTRAL PARKING SYSTEM OF NEW YORK, INC",-73.94351331,40.83908317,"(40.83908316793566, -73.94351330662326)"
Garage,SP PLUS CORPORATION,-74.00431379,40.70726991,"(40.707269910970616, -74.00431378701295)"
Garage,"KINNEY PARKING SYSTEM, LLC",-74.00912706,40.71999983,"(40.71999983360606, -74.00912706166154)"
Garage,"CENTRAL PARKING SYSTEM OF NEW YORK,INC.",-73.96213711,40.76130522,"(40.761305224664106, -73.9621371061817)"
